trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,num_distr,fixation.started,target.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate
122,0,122,0,5,317.2649459,317.2649459,0.010968,[-0.06666666666666667],[-0.34305555555555556],[1],[0],[0],[2.037810800014995],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
123,0,123,0,5,319.3148895,319.3148895,0.0113207,[-0.1638888888888889],[0.37777777777777777],[1],[0],[0],[3.485556299914606],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
124,0,124,0,10,322.8213483,322.8213483,0.0208925,[0.32222222222222224],[0.41805555555555557],[1],[0],[0],[2.4725398999871686],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
125,0,125,0,5,325.3317384,325.3317384,0.0295916,[-0.07777777777777778],[-0.4222222222222222],[1],[0],[0],[2.7831489000236616],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
126,0,126,0,10,328.1350113,328.1350113,0.0220643,[0.12083333333333333],[-0.31805555555555554],[1],[0],[0],[1.9410288000945002],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
127,0,127,0,10,330.1395797,330.1395797,0.0553148,[-0.35],[-0.1125],[1],[0],[0],[2.1376052999403328],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
128,0,128,0,5,332.3157211,332.3157211,0.0287365,[-0.2875],[-0.0125],[1],[0],[0],[1.6641387999989092],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
129,0,129,0,10,334.0473336,334.0473336,0.0532566,[0.2902777777777778],[-0.1486111111111111],[1],[0],[0],[2.4563283000607044],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
130,0,130,0,10,336.5651809,336.5651809,0.0538763,[0.009722222222222222],[-0.41805555555555557],[1],[0],[0],[4.8085958999581635],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
131,0,131,0,5,341.3820652,341.3820652,0.0115434,[-0.043055555555555555],[0.2013888888888889],[1],[0],[0],[2.469950099941343],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
132,0,132,0,10,343.8823511,343.8823511,0.020841,[0.46944444444444444],[-0.059722222222222225],[1],[0],[0],[2.711665999959223],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
133,0,133,0,10,346.6397759,346.6397759,0.0450473,[-0.15],[0.35],[1],[0],[0],[2.447288899915293],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
134,0,134,0,5,349.0978399,349.0978399,0.0112424,[-0.28194444444444444],[0.025],[1],[0],[0],[1.9355045999400318],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
135,0,135,0,5,351.0474098,351.0474098,0.010983,[-0.31527777777777777],[-0.14027777777777778],[1],[0],[0],[2.236939400085248],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
136,0,136,0,5,353.2976921,353.2976921,0.0107301,[-0.425],[0.07083333333333333],[1],[0],[0],[2.670171899953857],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
137,0,137,0,5,355.980795,355.980795,0.010793,[0.08333333333333333],[0.05555555555555555],[1],[0],[0],[2.0539253000169992],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
138,0,138,0,5,358.0477942,358.0477942,0.0114239,[0.07083333333333333],[0.059722222222222225],[1],[0],[0],[1.5190090000396594],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
139,0,139,0,5,359.5809208,359.5809208,0.0108885,[-0.17083333333333334],[0.05138888888888889],[1],[0],[0],[1.7692697000456974],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
140,0,140,0,5,361.3642559,361.3642559,0.0106487,[0.4236111111111111],[-0.07083333333333333],[1],[0],[0],[2.1544311000034213],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
141,0,141,0,5,363.5309289,363.5309289,0.0108508,[-0.4527777777777778],[-0.2638888888888889],[1],[0],[0],[2.4528634999878705],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
142,0,142,0,10,366.0017636,366.0017636,0.0208848,[-0.4361111111111111],[0.08472222222222223],[1],[0],[0],[2.209376999991946],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
143,0,143,0,10,368.2340859,368.2340859,0.0213669,[-0.43194444444444446],[-0.2013888888888889],[1],[0],[0],[2.2556561999954283],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
144,0,144,0,10,370.5182139,370.5182139,0.0235647,[0.25972222222222224],[-0.19444444444444445],[1],[0],[0],[2.5443735000444576],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
145,0,145,0,5,373.0807752,373.0807752,0.0111629,[0.44722222222222224],[-0.2791666666666667],[1],[0],[0],[2.0363986999727786],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
146,0,146,0,5,375.1309659,375.1309659,0.0117239,[0.08333333333333333],[0.4041666666666667],[1],[0],[0],[1.8340050000697374],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
147,0,147,0,10,377.0254724,377.0254724,0.0523047,[-0.10972222222222222],[0.32083333333333336],[1],[0],[0],[2.360353199997917],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
148,0,148,0,10,379.4023618,379.4023618,0.0217848,[-0.018055555555555554],[-0.10833333333333334],[1],[0],[0],[2.091906000045128],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
149,0,149,0,10,381.5182226,381.5182226,0.0208023,[0.33055555555555555],[-0.24583333333333332],[1],[0],[0],[1.8091891000512987],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
150,0,150,0,5,383.3468881,383.3468881,0.0118965,[0.19027777777777777],[0.4861111111111111],[1],[0],[0],[3.3201135999988765],[],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
151,0,151,0,10,386.6851742,386.6851742,0.0218252,[0.02361111111111111],[0.3347222222222222],[1],[0],[0],[3.0081785999936983],[],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
152,0,152,0,5,389.7138763,389.7138763,0.0109338,[0.2861111111111111],[-0.10416666666666667],[1],[0],[0],[1.5034501999616623],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
153,0,153,0,10,391.2334566,391.2334566,0.0211316,[-0.18194444444444444],[-0.16666666666666666],[1],[0],[0],[2.1102565999608487],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
154,0,154,0,10,393.3682916,393.3682916,0.0222076,[0.004166666666666667],[0.08611111111111111],[1],[0],[0],[3.059497599955648],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
155,0,155,0,5,396.4468315,396.4468315,0.0116082,[-0.2569444444444444],[0.09861111111111111],[1],[0],[0],[2.451983599923551],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
156,0,156,0,10,398.9185942,398.9185942,0.0216198,[0.3597222222222222],[0.29444444444444445],[1],[0],[0],[2.091582699911669],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
157,0,157,0,10,401.0329303,401.0329303,0.0208993,[0.25277777777777777],[0.29583333333333334],[1],[0],[0],[1.8431567000225186],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
158,0,158,0,5,402.8971032,402.8971032,0.0108004,[-0.05416666666666667],[-0.30972222222222223],[1],[0],[0],[2.3513892999617383],[],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
159,0,159,0,5,405.2697104,405.2697104,0.0184114,[-0.09027777777777778],[0.4625],[1],[0],[0],[3.4906756000127643],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
160,0,160,0,10,408.831663,408.831663,0.0565078,[-0.32083333333333336],[-0.1986111111111111],[1],[0],[0],[2.2408723999978974],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
161,0,161,0,10,411.0851266,411.0851266,0.0214759,[0.07222222222222222],[0.015277777777777777],[1],[0],[0],[3.3913086999673396],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
162,0,162,0,10,414.5090054,414.5090054,0.0299406,[-0.45416666666666666],[0.3902777777777778],[1],[0],[0],[2.9025223000207916],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
163,0,163,0,10,417.4354488,417.4354488,0.0215033,[-0.11527777777777778],[-0.42777777777777776],[1],[0],[0],[3.2910052000079304],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
164,0,164,0,5,420.7465291,420.7465291,0.0126351,[-0.4361111111111111],[0.47638888888888886],[1],[0],[0],[2.419099299935624],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
165,0,165,0,5,423.1797297,423.1797297,0.01153,[-0.29583333333333334],[0.2513888888888889],[1],[0],[0],[1.9358319999882951],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
166,0,166,0,10,425.132946,425.132946,0.0211743,[-0.07916666666666666],[-0.1625],[1],[0],[0],[2.8932993999915197],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
167,0,167,0,10,428.0506093,428.0506093,0.0217658,[-0.04027777777777778],[0.33055555555555555],[1],[0],[0],[2.4419186000013724],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
168,0,168,0,10,430.5172392,430.5172392,0.0221284,[-0.05138888888888889],[0.12361111111111112],[1],[0],[0],[2.1252598999999464],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
169,0,169,0,5,432.6627652,432.6627652,0.0121643,[-0.46944444444444444],[0.17916666666666667],[1],[0],[0],[1.9523123999824747],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
170,0,170,0,5,434.6299129,434.6299129,0.0109671,[0.2986111111111111],[-0.12083333333333333],[1],[0],[0],[2.170019599958323],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
171,0,171,0,5,436.8130213,436.8130213,0.0108585,[0.39861111111111114],[-0.034722222222222224],[1],[0],[0],[1.9200049000792205],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
172,0,172,0,10,438.7513306,438.7513306,0.0227405,[0.05416666666666667],[0.2722222222222222],[1],[0],[0],[2.5747005000011995],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
173,0,173,0,10,441.3508536,441.3508536,0.0218875,[0.001388888888888889],[-0.4111111111111111],[1],[0],[0],[3.3096084999851882],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
174,0,174,0,10,444.6992042,444.6992042,0.0349754,[-0.26666666666666666],[-0.26944444444444443],[1],[0],[0],[2.325898200040683],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
175,0,175,0,5,447.0637212,447.0637212,0.0290226,[-0.43472222222222223],[-0.3736111111111111],[1],[0],[0],[2.5635038000764325],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
176,0,176,0,5,449.6627404,449.6627404,0.0290339,[-0.10555555555555556],[-0.4305555555555556],[1],[0],[0],[3.871023999992758],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
177,0,177,0,5,453.5701403,453.5701403,0.029371,[-0.10138888888888889],[-0.175],[1],[0],[0],[1.6635458000237122],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
178,0,178,0,10,455.2771609,455.2771609,0.0412308,[0.029166666666666667],[-0.059722222222222225],[1],[0],[0],[2.234843200072646],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
179,0,179,0,5,457.5429375,457.5429375,0.0236222,[0.0625],[-0.029166666666666667],[1],[0],[0],[2.2156405999558046],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
180,0,180,0,5,459.7936503,459.7936503,0.0293467,[-0.4777777777777778],[-0.4],[1],[0],[0],[2.486168299918063],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
181,0,181,0,5,462.3176366,462.3176366,0.0285686,[-0.4736111111111111],[-0.2361111111111111],[1],[0],[0],[1.7301348999608308],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
182,0,182,0,5,464.0622981,464.0622981,0.0111178,[0.1388888888888889],[-0.07361111111111111],[1],[0],[0],[2.2661763000069186],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
183,0,183,0,10,466.3747159,466.3747159,0.045254,[0.2902777777777778],[-0.03194444444444444],[1],[0],[0],[2.0180557999992743],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
184,0,184,0,10,468.4177172,468.4177172,0.02137,[-0.44583333333333336],[0.32083333333333336],[1],[0],[0],[4.376288800034672],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
185,0,185,0,5,472.8118917,472.8118917,0.0124118,[0.46805555555555556],[-0.26805555555555555],[1],[0],[0],[2.7013859000289813],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
186,0,186,0,10,475.5326192,475.5326192,0.0215048,[-0.03333333333333333],[-0.24305555555555555],[1],[0],[0],[1.7922142000170425],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
187,0,187,0,5,477.345699,477.345699,0.011299,[-0.043055555555555555],[-0.22916666666666666],[1],[0],[0],[1.8192794000497088],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
188,0,188,0,10,479.1826742,479.1826742,0.021911,[0.11805555555555555],[0.4597222222222222],[1],[0],[0],[3.4596498999744654],[],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
189,0,189,0,10,482.6669622,482.6669622,0.0224436,[0.08611111111111111],[0.29583333333333334],[1],[0],[0],[2.491964799934067],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
190,0,190,0,10,485.1856924,485.1856924,0.0235435,[0.2972222222222222],[0.09861111111111111],[1],[0],[0],[2.972125699976459],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
191,0,191,0,10,488.1839109,488.1839109,0.0242304,[0.25],[-0.3333333333333333],[1],[0],[0],[2.241047800052911],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
192,0,192,0,5,490.445576,490.445576,0.0123492,[0.29583333333333334],[-0.32916666666666666],[1],[0],[0],[1.5503223999403417],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
193,0,193,0,10,492.0148015,492.0148015,0.0219813,[0.2013888888888889],[-0.325],[1],[0],[0],[2.1926856000209227],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
194,0,194,0,10,494.2313007,494.2313007,0.0208817,[-0.44166666666666665],[-0.019444444444444445],[1],[0],[0],[2.51205610006582],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
195,0,195,0,5,496.761319,496.761319,0.0123375,[0.4777777777777778],[0.2152777777777778],[1],[0],[0],[2.0176630000350997],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
196,0,196,0,10,498.799464,498.799464,0.0213099,[-0.15694444444444444],[-0.17222222222222222],[1],[0],[0],[3.108836099971086],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
197,0,197,0,5,501.9282723,501.9282723,0.010785,[0.3763888888888889],[0.05555555555555555],[1],[0],[0],[2.2202727999538183],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
198,0,198,0,5,504.1614033,504.1614033,0.0111579,[0.47638888888888886],[-0.21944444444444444],[1],[0],[0],[2.2363171000033617],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
199,0,199,0,5,506.4113708,506.4113708,0.0114525,[0.30277777777777776],[0.07083333333333333],[1],[0],[0],[1.569568100036122],['target'],211843,1,2023-09-28_19h30.08.532,visual_search_experiment,2023.1.3,60.11403634
