trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,num_distr,fixation.started,target.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate
34,0,34,0,10,92.9412263,92.9412263,0.0210161,[0.18472222222222223],[0.009722222222222222],[1],[0],[0],[2.8432457000017166],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
35,0,35,0,5,95.8034475,95.8034475,0.0117528,[0.2847222222222222],[0.4722222222222222],[1],[0],[0],[2.7185128000564873],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
36,0,36,0,10,98.5412469,98.5412469,0.0218835,[0.3375],[0.2625],[1],[0],[0],[1.8910244000144303],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
37,0,37,0,10,100.4567035,100.4567035,0.0214154,[-0.3111111111111111],[-0.3125],[1],[0],[0],[3.294368000002578],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
38,0,38,0,10,103.7754732,103.7754732,0.0205439,[-0.33611111111111114],[0.23055555555555557],[1],[0],[0],[2.1409267000854015],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
39,0,39,0,5,105.9365589,105.9365589,0.0116746,[-0.05555555555555555],[0.4222222222222222],[1],[0],[0],[2.271131799905561],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
40,0,40,0,5,108.2197606,108.2197606,0.0118962,[-0.0375],[0.24583333333333332],[1],[0],[0],[2.2535028000129387],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
41,0,41,0,10,110.4935932,110.4935932,0.0210663,[-0.06388888888888888],[-0.37916666666666665],[1],[0],[0],[2.5248926000203937],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
42,0,42,0,10,113.0418646,113.0418646,0.021776,[-0.13194444444444445],[-0.19583333333333333],[1],[0],[0],[1.92559210001491],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
43,0,43,0,10,114.993975,114.993975,0.0239693,[-0.40694444444444444],[-0.008333333333333333],[1],[0],[0],[1.9073591999476776],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
44,0,44,0,5,116.9193802,116.9193802,0.0136196,[-0.1375],[-0.25555555555555554],[1],[0],[0],[2.3169191000051796],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
45,0,45,0,5,119.2530288,119.2530288,0.0119334,[-0.013888888888888888],[-0.33611111111111114],[1],[0],[0],[1.7352178000146523],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
46,0,46,0,5,121.0030777,121.0030777,0.0116904,[0.3347222222222222],[-0.3763888888888889],[1],[0],[0],[2.351590899983421],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
47,0,47,0,5,123.369791,123.369791,0.0110509,[0.3902777777777778],[0.2722222222222222],[1],[0],[0],[2.670181900030002],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
48,0,48,0,5,126.0529756,126.0529756,0.0112759,[-0.25],[0.3388888888888889],[1],[0],[0],[2.3508940000319853],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
49,0,49,0,5,128.419537,128.419537,0.0116693,[0.1736111111111111],[0.48194444444444445],[1],[0],[0],[3.302518400014378],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
50,0,50,0,5,131.7351547,131.7351547,0.0116122,[-0.06388888888888888],[0.07777777777777778],[1],[0],[0],[2.253031100030057],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
51,0,51,0,10,134.0082054,134.0082054,0.0226215,[-0.1486111111111111],[-0.425],[1],[0],[0],[3.80826259998139],[],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
52,0,52,0,5,137.8357385,137.8357385,0.0121136,[-0.23472222222222222],[-0.08472222222222223],[1],[0],[0],[1.6851313000079244],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
53,0,53,0,10,139.5420321,139.5420321,0.0230386,[-0.022222222222222223],[0.32083333333333336],[1],[0],[0],[1.9241182000841945],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
54,0,54,0,5,141.4856632,141.4856632,0.0119824,[0.4152777777777778],[-0.1763888888888889],[1],[0],[0],[2.0190002999734133],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
55,0,55,0,10,143.5247274,143.5247274,0.0224772,[0.04861111111111111],[0.04027777777777778],[1],[0],[0],[1.691544600063935],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
56,0,56,0,5,145.2357897,145.2357897,0.0123115,[0.40694444444444444],[0.1736111111111111],[1],[0],[0],[2.801026799948886],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
57,0,57,0,5,148.0518704,148.0518704,0.0138477,[-0.47638888888888886],[0.020833333333333332],[1],[0],[0],[2.733958899974823],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
58,0,58,0,5,150.8019836,150.8019836,0.0120943,[-0.40694444444444444],[-0.25972222222222224],[1],[0],[0],[1.9846130999503657],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
59,0,59,0,10,152.8064488,152.8064488,0.0222975,[0.2388888888888889],[-0.1111111111111111],[1],[0],[0],[2.909122299985029],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
60,0,60,0,5,155.7350336,155.7350336,0.0135877,[-0.14027777777777778],[-0.37222222222222223],[1],[0],[0],[3.083502499968745],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
61,0,61,0,5,158.8354576,158.8354576,0.0118117,[-0.29583333333333334],[0.23055555555555557],[1],[0],[0],[2.3518432000419125],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
62,0,62,0,10,161.2063636,161.2063636,0.0211203,[0.4583333333333333],[0.3736111111111111],[1],[0],[0],[2.7595807999605313],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
63,0,63,0,10,163.9893859,163.9893859,0.0217629,[0.1388888888888889],[-0.4152777777777778],[1],[0],[0],[2.108143600053154],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
64,0,64,0,5,166.118234,166.118234,0.010949,[0.24583333333333332],[0.3],[1],[0],[0],[2.070169800077565],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
65,0,65,0,5,168.2013557,168.2013557,0.0110908,[0.24583333333333332],[0.3],[1],[0],[0],[0.8852746000047773],[],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
66,0,66,0,5,169.1015645,169.1015645,0.0122056,[0.37777777777777777],[-0.30416666666666664],[1],[0],[0],[2.169584500021301],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
67,0,67,0,10,171.2906517,171.2906517,0.0217481,[0.0875],[-0.33055555555555555],[1],[0],[0],[2.8929118000669405],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
68,0,68,0,5,174.2016826,174.2016826,0.0127407,[0.20694444444444443],[-0.11388888888888889],[1],[0],[0],[2.550054599996656],[],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
69,0,69,0,5,176.7678661,176.7678661,0.0117738,[-0.019444444444444445],[-0.19583333333333333],[1],[0],[0],[2.152309700031765],[],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
70,0,70,0,10,178.9394775,178.9394775,0.0203383,[0.3680555555555556],[0.10694444444444444],[1],[0],[0],[3.009749799966812],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
71,0,71,0,10,181.9710433,181.9710433,0.0206631,[-0.3972222222222222],[-0.28888888888888886],[1],[0],[0],[2.560769799980335],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
72,0,72,0,5,184.5510751,184.5510751,0.0111204,[-0.28888888888888886],[-0.2222222222222222],[1],[0],[0],[1.7030044000130147],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
73,0,73,0,10,186.272574,186.272574,0.0223491,[-0.45694444444444443],[-0.3013888888888889],[1],[0],[0],[1.6250430999789387],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
74,0,74,0,10,187.9218901,187.9218901,0.0214116,[0.3236111111111111],[0.48055555555555557],[1],[0],[0],[3.758878199965693],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
75,0,75,0,10,191.7059516,191.7059516,0.021208,[-0.4527777777777778],[0.37083333333333335],[1],[0],[0],[3.1607110999757424],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
76,0,76,0,5,194.8843434,194.8843434,0.0142964,[0.1763888888888889],[0.3638888888888889],[1],[0],[0],[1.9482681999215856],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
77,0,77,0,10,196.8552796,196.8552796,0.0206439,[-0.13472222222222222],[0.32916666666666666],[1],[0],[0],[2.1927230999572203],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
78,0,78,0,10,199.0703531,199.0703531,0.0206957,[-0.375],[0.059722222222222225],[1],[0],[0],[3.0099697000114247],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
79,0,79,0,5,202.1016336,202.1016336,0.0124244,[-0.05138888888888889],[0.10416666666666667],[1],[0],[0],[1.9021490999730304],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
80,0,80,0,5,204.0174339,204.0174339,0.0144169,[-0.33611111111111114],[0.043055555555555555],[1],[0],[0],[1.7660238998942077],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
81,0,81,0,5,205.8009308,205.8009308,0.0113822,[-0.3958333333333333],[0.23194444444444445],[1],[0],[0],[1.4689387999242172],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
82,0,82,0,5,207.2838652,207.2838652,0.011662,[-0.4736111111111111],[-0.07083333333333333],[1],[0],[0],[1.6206638000439852],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
83,0,83,0,5,208.9174033,208.9174033,0.0139572,[-0.48194444444444445],[-0.059722222222222225],[1],[0],[0],[1.69994099996984],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
84,0,84,0,5,210.6342429,210.6342429,0.0094278,[0.25972222222222224],[-0.18333333333333332],[1],[0],[0],[1.9037724999943748],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
85,0,85,0,5,212.5505806,212.5505806,0.0113961,[0.29583333333333334],[-0.4097222222222222],[1],[0],[0],[1.6688129999674857],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
86,0,86,0,10,214.2391962,214.2391962,0.0228355,[0.5],[0.2791666666666667],[1],[0],[0],[2.3411134999478236],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
87,0,87,0,5,216.6004471,216.6004471,0.0122822,[-0.1875],[-0.3402777777777778],[1],[0],[0],[1.984790499904193],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
88,0,88,0,10,218.6057414,218.6057414,0.0211733,[-0.25833333333333336],[-0.18333333333333332],[1],[0],[0],[2.292574700084515],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
89,0,89,0,10,220.923855,220.923855,0.0211249,[0.03194444444444444],[-0.12638888888888888],[1],[0],[0],[2.7089750999584794],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
90,0,90,0,5,223.6503605,223.6503605,0.0118916,[-0.3375],[-0.2652777777777778],[1],[0],[0],[1.9194896999979392],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
91,0,91,0,10,225.5885188,225.5885188,0.0213196,[-0.4930555555555556],[0.4083333333333333],[1],[0],[0],[2.5423233000328764],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
92,0,92,0,10,228.1560617,228.1560617,0.0216334,[0.14305555555555555],[-0.23472222222222222],[1],[0],[0],[1.8921592999249697],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
93,0,93,0,5,230.0671652,230.0671652,0.0118804,[0.4652777777777778],[0.4638888888888889],[1],[0],[0],[2.2364887000294402],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
94,0,94,0,10,232.3206391,232.3206391,0.0204236,[0.4888888888888889],[-0.22361111111111112],[1],[0],[0],[2.1936958000296727],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
95,0,95,0,10,234.5387711,234.5387711,0.0208825,[-0.1986111111111111],[0.006944444444444444],[1],[0],[0],[2.0421691000228748],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
96,0,96,0,5,236.6000306,236.6000306,0.0121262,[0.3875],[-0.3236111111111111],[1],[0],[0],[2.4361142999259755],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
97,0,97,0,5,239.0503572,239.0503572,0.0121042,[0.125],[-0.38472222222222224],[1],[0],[0],[1.769040699931793],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
98,0,98,0,10,240.8393232,240.8393232,0.0217017,[0.25833333333333336],[-0.23472222222222222],[1],[0],[0],[2.1086470000445843],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
99,0,99,0,10,242.9714323,242.9714323,0.0205666,[0.2652777777777778],[-0.3625],[1],[0],[0],[2.1097366000758484],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
100,0,100,0,10,245.1055791,245.1055791,0.0214955,[-0.4986111111111111],[-0.4013888888888889],[1],[0],[0],[2.391748599940911],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
101,0,101,0,5,247.516768,247.516768,0.0107598,[0.4444444444444444],[-0.3263888888888889],[1],[0],[0],[2.1199897999176756],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
102,0,102,0,10,249.6548355,249.6548355,0.0213041,[0.4888888888888889],[-0.21805555555555556],[1],[0],[0],[1.8601946000708267],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
103,0,103,0,5,251.5333007,251.5333007,0.0125771,[-0.08055555555555556],[0.13055555555555556],[1],[0],[0],[3.1002020000014454],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
104,0,104,0,10,254.667133,254.667133,0.0212291,[-0.4388888888888889],[-0.3763888888888889],[1],[0],[0],[2.1429726999485865],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
105,0,105,0,5,256.8167454,256.8167454,0.0123811,[-0.08194444444444444],[0.15833333333333333],[1],[0],[0],[1.5859025999670848],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
106,0,106,0,10,258.4205809,258.4205809,0.0206109,[0.37222222222222223],[-0.40694444444444444],[1],[0],[0],[4.2266634000698105],[],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
107,0,107,0,10,262.6724567,262.6724567,0.0212194,[0.24027777777777778],[-0.2847222222222222],[1],[0],[0],[1.6250834999373183],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
108,0,108,0,10,264.3167215,264.3167215,0.0181219,[0.3111111111111111],[0.19444444444444445],[1],[0],[0],[1.5457843000767753],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
109,0,109,0,5,265.8834871,265.8834871,0.0115239,[0.4305555555555556],[0.24027777777777778],[1],[0],[0],[2.503269499982707],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
110,0,110,0,10,268.4125634,268.4125634,0.0217055,[0.2722222222222222],[-0.2972222222222222],[1],[0],[0],[2.107226600055583],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
111,0,111,0,10,270.5361203,270.5361203,0.021556,[-0.37916666666666665],[0.029166666666666667],[1],[0],[0],[2.7593579000094905],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
112,0,112,0,10,273.320258,273.320258,0.0213492,[-0.44305555555555554],[-0.041666666666666664],[1],[0],[0],[1.893699900014326],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
113,0,113,0,10,275.2379585,275.2379585,0.0225739,[0.46805555555555556],[-0.41805555555555557],[1],[0],[0],[3.3741173000307754],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
114,0,114,0,5,278.6330896,278.6330896,0.0109976,[-0.06527777777777778],[0.38472222222222224],[1],[0],[0],[2.9531818999676034],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
115,0,115,0,10,281.6026354,281.6026354,0.0205683,[-0.22916666666666666],[0.20416666666666666],[1],[0],[0],[2.8760532999876887],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
116,0,116,0,10,284.5033056,284.5033056,0.0211287,[-0.16805555555555557],[-0.09027777777777778],[1],[0],[0],[2.422970100073144],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
117,0,117,0,5,286.9392724,286.9392724,0.0121801,[-0.4708333333333333],[-0.3972222222222222],[1],[0],[0],[1.5539472999516875],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
118,0,118,0,5,288.5159129,288.5159129,0.0108728,[0.07777777777777778],[0.17777777777777778],[1],[0],[0],[2.021664600004442],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
119,0,119,0,5,290.5497037,290.5497037,0.012058,[0.004166666666666667],[-0.2513888888888889],[1],[0],[0],[1.5669392000418156],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
120,0,120,0,5,292.1324831,292.1324831,0.0117505,[0.28194444444444444],[-0.4166666666666667],[1],[0],[0],[1.9514141000108793],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
121,0,121,0,10,294.0988594,294.0988594,0.0182691,[0.10833333333333334],[0.12361111111111112],[1],[0],[0],[2.3125034000258893],['target'],744198,1,2023-09-28_22h15.25.652,visual_search_experiment,2023.1.3,60.07723532
